Wall time,Step,Value
1745706917.58543,243,-2046.800048828125
1745706917.9563777,244,-2046.800048828125
1745706918.4671655,245,-2046.800048828125
1745706929.547114,246,-2046.800048828125
1745706930.0029535,247,-2046.800048828125
1745706930.4536467,248,-2046.800048828125
1745706933.0749516,249,-2046.800048828125
1745706944.3579662,250,-2046.800048828125
1745706945.9939575,251,-2046.800048828125
1745706947.5037344,252,-2046.800048828125
1745706949.0480719,253,-2046.800048828125
1745706961.4401422,254,-2046.800048828125
1745706962.4293425,255,-2046.800048828125
1745706963.8922317,256,-2046.800048828125
1745706965.541577,257,-2046.800048828125
1745706983.8404808,258,-2046.800048828125
1745706985.9716644,259,-2046.800048828125
1745706988.7471008,260,-2046.800048828125
1745706991.1709862,261,-2046.800048828125
1745707003.3005557,262,-2046.800048828125
1745707004.8019354,263,-2046.800048828125
1745707006.3022914,264,-2046.800048828125
1745707007.7838645,265,-2046.800048828125
1745707022.25047,266,-2046.800048828125
1745707023.9014971,267,-2046.800048828125
1745707025.4942703,268,-2046.800048828125
1745707027.1099372,269,-2046.800048828125
1745707038.3926682,270,-2046.800048828125
1745707039.8282192,271,-2046.800048828125
1745707040.823824,272,-2046.800048828125
1745707042.5673735,273,-2046.800048828125
1745707060.3294315,274,-2046.800048828125
1745707062.7213573,275,-2046.800048828125
1745707067.2067518,276,-2046.800048828125
1745707070.9107347,277,-2046.800048828125
1745707090.430094,278,-2046.800048828125
1745707093.112508,279,-2046.800048828125
1745707095.954985,280,-2046.800048828125
1745707098.5364892,281,-2046.800048828125
1745707115.0132196,282,-2041.5999755859375
1745707119.014505,283,-2041.5999755859375
1745707121.5289156,284,-2041.5999755859375
1745707124.4987552,285,-2041.5999755859375
1745707138.3743167,286,-2041.5999755859375
1745707139.3720524,287,-2041.5999755859375
1745707141.0059948,288,-2041.5999755859375
1745707142.3218,289,-2041.5999755859375
1745707155.5070276,290,-2041.5999755859375
1745707156.7403033,291,-2041.5999755859375
1745707157.803872,292,-2041.5999755859375
1745707158.9593256,293,-2041.5999755859375
1745707175.6482341,294,-2041.5999755859375
1745707177.2784967,295,-2041.5999755859375
1745707179.8375013,296,-2041.5999755859375
1745707181.3841386,297,-2041.5999755859375
1745707194.8464496,298,-2041.5999755859375
1745707196.3771765,299,-2041.5999755859375
1745707197.9544334,300,-2041.5999755859375
1745707199.0419402,301,-2041.5999755859375
1745707215.1741962,302,-2041.5999755859375
1745707217.3877308,303,-2041.5999755859375
1745707217.857755,304,-2041.5999755859375
1745707220.81277,305,-2041.5999755859375
1745707239.0705845,306,-2041.5999755859375
1745707241.923504,307,-2041.5999755859375
1745707244.979102,308,-2041.5999755859375
1745707247.6700237,309,-2041.5999755859375
1745707261.4056942,310,-2041.5999755859375
1745707264.0663614,311,-2041.5999755859375
1745707265.1795046,312,-2041.5999755859375
1745707266.8823109,313,-2041.5999755859375
1745707279.085558,314,-2041.5999755859375
1745707280.2221017,315,-2041.5999755859375
1745707281.2276409,316,-2041.5999755859375
1745707282.8335567,317,-2041.5999755859375
1745707297.453977,318,-2041.5999755859375
1745707303.5254385,319,-2041.5999755859375
1745707306.1202192,320,-2041.5999755859375
1745707308.028717,321,-2041.5999755859375
1745707322.3852584,322,-2041.5999755859375
1745707323.719983,323,-2041.5999755859375
1745707324.7047415,324,-2041.5999755859375
1745707326.1838095,325,-2041.5999755859375
1745707342.9801695,326,-2041.5999755859375
1745707345.1884913,327,-2041.5999755859375
1745707375.2430983,328,-2041.5999755859375
1745707378.02753,329,-2036.800048828125
1745707390.129752,330,-2036.800048828125
1745707391.2949646,331,-2036.800048828125
1745707392.8873842,332,-2036.800048828125
1745707394.1896703,333,-2036.800048828125
1745707410.5619543,334,-2036.800048828125
1745707411.5962589,335,-2036.800048828125
1745707412.7257006,336,-2036.800048828125
1745707417.4390569,337,-2036.800048828125
1745707427.4885297,338,-2036.800048828125
1745707428.9190333,339,-2036.800048828125
1745707429.3885796,340,-2036.800048828125
1745707430.3878233,341,-2036.800048828125
1745707447.3064198,342,-2036.800048828125
1745707448.7051957,343,-2036.800048828125
1745707450.1978347,344,-2036.800048828125
1745707451.816898,345,-2036.800048828125
1745707470.3518949,346,-2036.800048828125
1745707471.7921672,347,-2036.800048828125
1745707473.255423,348,-2036.800048828125
1745707474.7377295,349,-2036.800048828125
1745707485.1111956,350,-2036.800048828125
1745707485.4701486,351,-2036.800048828125
1745707485.8176298,352,-2036.800048828125
1745707486.295206,353,-2036.800048828125
1745707508.5337389,354,-2036.800048828125
1745707512.0336533,355,-2036.800048828125
1745707515.3309681,356,-2036.800048828125
1745707518.75711,357,-2036.800048828125
1745707534.3349166,358,-2036.800048828125
1745707535.8588715,359,-2036.800048828125
1745707537.5366569,360,-2036.800048828125
1745707539.1705112,361,-2036.800048828125
1745707558.172814,362,-2036.800048828125
1745707558.818731,363,-2036.800048828125
1745707562.8965473,364,-2036.800048828125
1745707568.8007903,365,-2036.800048828125
1745707582.2323601,366,-2036.800048828125
1745707583.9338374,367,-2036.800048828125
1745707585.8990397,368,-2036.800048828125
1745707587.269565,369,-2036.800048828125
1745707605.788493,370,-2036.800048828125
1745707608.5052915,371,-2036.800048828125
1745707610.9999316,372,-2036.800048828125
1745707613.1241639,373,-2036.800048828125
1745707626.0409896,374,-2036.800048828125
1745707627.2642062,375,-2036.800048828125
1745707628.4129481,376,-2036.800048828125
1745707629.4549453,377,-2036.800048828125
1745707643.7806,378,-2036.800048828125
1745707645.2648888,379,-2036.800048828125
1745707646.7801855,380,-2036.800048828125
1745707648.4267147,381,-2036.800048828125
1745707660.6262949,382,-2036.800048828125
1745707661.5819607,383,-2036.800048828125
1745707663.0286841,384,-2036.800048828125
1745707664.5396652,385,-2036.800048828125
1745707682.070141,386,-2036.800048828125
1745707682.5993302,387,-2036.800048828125
1745707685.5713153,388,-2036.800048828125
1745707687.4152765,389,-2036.800048828125
1745707704.423225,390,-2036.800048828125
1745707707.2948856,391,-2036.800048828125
1745707709.904746,392,-2036.800048828125
1745707710.354017,393,-2036.800048828125
1745707730.7103631,394,-2036.800048828125
1745707734.4434948,395,-2036.800048828125
1745707735.5295258,396,-2036.800048828125
1745707739.865552,397,-2036.800048828125
1745707758.770102,398,-2036.800048828125
1745707760.73243,399,-2036.800048828125
1745707762.556224,400,-2036.800048828125
1745707764.1772788,401,-2036.800048828125
1745707783.090819,402,-2036.800048828125
1745707788.0267172,403,-2036.800048828125
1745707789.3863034,404,-2036.800048828125
1745707792.3663344,405,-2036.800048828125
1745707811.2476282,406,-2036.800048828125
1745707815.684531,407,-2035.4000244140625
1745707819.000523,408,-2035.4000244140625
1745707822.1935992,409,-2030.5999755859375
1745707839.6215765,410,-2030.5999755859375
1745707842.0161586,411,-2030.5999755859375
1745707843.6386652,412,-2030.5999755859375
1745707845.1672335,413,-2030.5999755859375
1745707867.477405,414,-2030.5999755859375
1745707870.5853302,415,-2030.5999755859375
1745707873.1006093,416,-2030.5999755859375
1745707875.7599723,417,-2030.5999755859375
1745707893.5947032,418,-2030.5999755859375
1745707895.3613136,419,-2030.5999755859375
1745707897.272556,420,-2030.5999755859375
1745707898.6483238,421,-2030.5999755859375
1745707921.901218,422,-2030.5999755859375
1745707927.188395,423,-2030.5999755859375
1745707932.2500086,424,-2030.5999755859375
1745707937.9550486,425,-2030.5999755859375
1745707951.5029123,426,-2030.5999755859375
1745707953.0757198,427,-2030.5999755859375
1745707954.5135808,428,-2030.5999755859375
1745707955.7725663,429,-2030.5999755859375
1745707969.7005026,430,-2030.5999755859375
1745707972.0383892,431,-2030.5999755859375
1745707973.7113369,432,-2030.5999755859375
1745707975.4645858,433,-2030.5999755859375
1745707988.1069663,434,-2030.5999755859375
1745707989.072834,435,-2030.5999755859375
1745707990.0606296,436,-2030.5999755859375
1745707991.5797477,437,-2030.5999755859375
1745708003.8788087,438,-2030.5999755859375
1745708005.6903687,439,-2030.5999755859375
1745708007.248287,440,-2030.5999755859375
1745708010.233284,441,-2030.5999755859375
1745708025.2106264,442,-2030.5999755859375
1745708027.0978754,443,-2030.5999755859375
1745708028.3190675,444,-2030.5999755859375
1745708030.6832676,445,-2030.5999755859375
1745708053.7146266,446,-2030.5999755859375
1745708058.0005984,447,-2030.5999755859375
1745708061.9432354,448,-2030.5999755859375
1745708066.7849808,449,-2030.5999755859375
1745708086.2361348,450,-2030.5999755859375
1745708089.1328688,451,-2030.5999755859375
1745708091.814764,452,-2030.5999755859375
1745708095.0982747,453,-2030.5999755859375
1745708105.155959,454,-2030.5999755859375
1745708105.622193,455,-2030.5999755859375
1745708107.243264,456,-2030.5999755859375
1745708107.7272768,457,-2030.5999755859375
1745708122.201028,458,-2030.5999755859375
1745708123.9272785,459,-2030.5999755859375
1745708125.0775192,460,-2030.5999755859375
1745708125.5230856,461,-2030.5999755859375
1745708138.7653883,462,-2030.5999755859375
1745708140.4661422,463,-2030.5999755859375
1745708141.810884,464,-2030.5999755859375
1745708143.4570212,465,-2030.5999755859375
1745708154.1215324,466,-2030.5999755859375
1745708155.8341165,467,-2030.5999755859375
1745708157.1792257,468,-2030.5999755859375
1745708158.4046485,469,-2030.5999755859375
1745708171.1592102,470,-2030.5999755859375
1745708172.66527,471,-2030.5999755859375
1745708176.8523762,472,-2030.5999755859375
1745708178.5561507,473,-2030.5999755859375
1745708191.5670002,474,-2030.5999755859375
1745708192.6493776,475,-2030.5999755859375
1745708193.6469471,476,-2030.5999755859375
1745708195.1368098,477,-2030.5999755859375
1745708214.0580065,478,-2030.5999755859375
1745708217.0459044,479,-2030.5999755859375
1745708219.226658,480,-2030.5999755859375
1745708225.014147,481,-2030.5999755859375
1745708242.4124932,482,-2030.5999755859375
1745708272.4655566,483,-2030.5999755859375
1745708273.9539068,484,-2030.5999755859375
1745708275.2386076,485,-2030.5999755859375
1745708303.1771932,486,-2030.5999755859375
1745708306.5541308,487,-2030.5999755859375
1745708309.66025,488,-2030.5999755859375
1745708313.7774072,489,-2030.5999755859375
1745708328.0437267,490,-2030.5999755859375
1745708329.4358408,491,-2030.5999755859375
1745708329.9405603,492,-2030.5999755859375
1745708331.4209964,493,-2030.5999755859375
1745708358.0826483,494,-2030.5999755859375
1745708361.7091477,495,-2030.5999755859375
1745708365.5842974,496,-2030.5999755859375
1745708369.8581674,497,-2030.5999755859375
1745708384.934619,498,-2030.5999755859375
1745708386.501838,499,-2030.5999755859375
1745708387.6858716,500,-2030.5999755859375
1745708389.106892,501,-2030.5999755859375
1745708410.2127323,502,-2030.5999755859375
1745708413.122347,503,-2030.5999755859375
1745708415.7727623,504,-2030.5999755859375
1745708418.6490371,505,-2030.5999755859375
1745708433.6713405,506,-2030.5999755859375
1745708434.9704814,507,-2030.5999755859375
1745708436.303375,508,-2030.5999755859375
1745708438.5934997,509,-2030.5999755859375
1745708456.7966027,510,-2030.5999755859375
1745708458.6064034,511,-2030.5999755859375
1745708460.8823962,512,-2030.5999755859375
1745708462.4180217,513,-2030.5999755859375
1745708481.7248766,514,-2030.5999755859375
1745708483.3788178,515,-2030.5999755859375
1745708483.932435,516,-2030.5999755859375
1745708486.3103123,517,-2030.5999755859375
1745708501.8941832,518,-2030.5999755859375
1745708503.5510414,519,-2030.5999755859375
1745708505.2677968,520,-2030.5999755859375
1745708507.0075462,521,-2030.5999755859375
1745708524.9589381,522,-2030.5999755859375
1745708527.214548,523,-2030.5999755859375
1745708529.322523,524,-2030.5999755859375
1745708530.6398857,525,-2030.5999755859375
1745708545.8919573,526,-2030.5999755859375
1745708547.8264863,527,-2030.5999755859375
1745708550.009421,528,-2030.5999755859375
1745708552.117096,529,-2030.5999755859375
1745708565.9516056,530,-2030.5999755859375
1745708567.6492705,531,-2030.5999755859375
1745708568.891673,532,-2030.5999755859375
1745708570.3116474,533,-2030.5999755859375
1745708583.9260473,534,-2030.5999755859375
1745708586.4270875,535,-2030.5999755859375
1745708588.0861223,536,-2030.5999755859375
1745708589.978265,537,-2030.5999755859375
1745708606.9870474,538,-2030.5999755859375
1745708609.4344292,539,-2030.5999755859375
1745708611.5342705,540,-2030.5999755859375
1745708613.171024,541,-2030.5999755859375
1745708632.3857234,542,-2030.5999755859375
1745708634.240876,543,-2030.5999755859375
1745708636.8872676,544,-2030.5999755859375
1745708640.3481174,545,-2030.5999755859375
1745708655.0457509,546,-2030.5999755859375
1745708656.5899253,547,-2030.5999755859375
1745708658.298187,548,-2030.5999755859375
1745708659.9772024,549,-2030.5999755859375
1745708680.7554302,550,-2030.5999755859375
1745708684.2042305,551,-2030.5999755859375
1745708687.098318,552,-2030.5999755859375
1745708690.5258014,553,-2030.5999755859375
1745708709.1323512,554,-2030.5999755859375
1745708710.273357,555,-2030.5999755859375
1745708712.0547879,556,-2030.5999755859375
1745708713.1857698,557,-2030.5999755859375
1745708732.6862621,558,-2030.5999755859375
1745708734.2927322,559,-2030.5999755859375
1745708735.7475963,560,-2030.5999755859375
1745708736.1015675,561,-2030.5999755859375
1745708754.7632072,562,-2030.5999755859375
1745708756.4645765,563,-2030.5999755859375
1745708758.2804265,564,-2030.5999755859375
1745708761.4012682,565,-2030.5999755859375
1745708777.2660513,566,-2030.5999755859375
1745708778.8548367,567,-2030.5999755859375
1745708780.9127076,568,-2030.5999755859375
1745708783.3937504,569,-2030.5999755859375
1745708801.1174254,570,-2030.5999755859375
1745708803.07013,571,-2030.5999755859375
1745708804.8271832,572,-2030.5999755859375
1745708806.1718602,573,-2030.5999755859375
1745708828.666461,574,-2030.5999755859375
1745708833.5930424,575,-2030.5999755859375
1745708840.9724941,576,-2030.5999755859375
1745708844.1261141,577,-2030.5999755859375
1745708857.5520551,578,-2030.5999755859375
1745708858.6424637,579,-2030.5999755859375
1745708859.7424645,580,-2030.5999755859375
1745708860.8038745,581,-2030.5999755859375
1745708884.9852376,582,-2029.800048828125
1745708889.167427,583,-2029.800048828125
1745708893.2870579,584,-2029.800048828125
1745708896.7300477,585,-2029.800048828125
1745708914.9650156,586,-2029.800048828125
1745708918.360759,587,-2029.800048828125
1745708920.487914,588,-2029.800048828125
1745708922.3827887,589,-2029.800048828125
1745708935.9872777,590,-2029.800048828125
1745708937.6755009,591,-2029.800048828125
1745708939.3051302,592,-2029.800048828125
1745708940.4769127,593,-2029.800048828125
1745708958.3102863,594,-2029.800048828125
1745708961.45034,595,-2029.800048828125
1745708964.095325,596,-2029.800048828125
1745708964.5817158,597,-2029.800048828125
1745708978.8216224,598,-2029.800048828125
1745708980.931252,599,-2029.800048828125
1745708982.580469,600,-2029.800048828125
1745708984.8449137,601,-2029.800048828125
1745709005.8431923,602,-2029.800048828125
1745709008.351848,603,-2029.800048828125
1745709011.2035594,604,-2029.800048828125
1745709013.4763315,605,-2029.800048828125
1745709027.480402,606,-2029.800048828125
1745709028.714124,607,-2029.800048828125
1745709029.072226,608,-2029.800048828125
1745709030.6012263,609,-2029.800048828125
1745709052.141254,610,-2029.800048828125
1745709054.5740597,611,-2029.800048828125
1745709058.9788244,612,-2029.800048828125
1745709064.7758386,613,-2029.800048828125
1745709091.264549,614,-2029.800048828125
1745709094.6010892,615,-2029.800048828125
1745709097.9687011,616,-2029.800048828125
1745709101.4534998,617,-2026.5999755859375
1745709126.987057,618,-2026.5999755859375
1745709133.6723008,619,-2026.5999755859375
1745709140.2501807,620,-2026.5999755859375
1745709152.128407,621,-2026.5999755859375
1745709171.7195964,622,-2026.5999755859375
1745709173.7591646,623,-2026.5999755859375
1745709175.2664707,624,-2026.5999755859375
1745709176.8856945,625,-2026.5999755859375
1745709196.3805952,626,-2026.5999755859375
1745709198.1273067,627,-2026.5999755859375
1745709200.0318933,628,-2026.5999755859375
1745709201.6660078,629,-2026.5999755859375
1745709224.0926652,630,-2026.5999755859375
1745709225.9852111,631,-2026.5999755859375
1745709227.9025948,632,-2026.5999755859375
1745709229.5476527,633,-2026.5999755859375
1745709249.614275,634,-2026.5999755859375
1745709251.2452302,635,-2026.5999755859375
